provider	event_id	version	event(fields)	opcode	keywords	task	level	evtlog_channel	evtlog_message
PowerShellCore	32805	1	task_0ONNECTonnect32805_V1(UnicodeString SessionId, UnicodeString Uri)	connect	Transport	task_0	Informational		
PowerShellCore	32849	1	task_0Send(Async)32849_V1(UnicodeString Runspace_InstanceId, UnicodeString PowerShell_InstanceId, UnicodeString DataSize, UInt32 DataType, UInt32 TargetInterface)	Send(Async)	Transport	task_0	Informational		
PowerShellCore	32850	1	task_0ONNECTonnect32850_V1(UnicodeString param1, UnicodeString param2, UnicodeString param3)	connect	Transport	task_0	Informational		
PowerShellCore	32851	1	task_0ONNECTonnect32851_V1(UnicodeString param1, UnicodeString param2)	connect	Transport	task_0	Informational		
PowerShellCore	32852	1	task_0ONNECTonnect32852_V1(UnicodeString param1, UnicodeString param2, UnicodeString param3, UnicodeString param4)	connect	Transport	task_0	Informational		
PowerShellCore	32853	1	task_0ONNECTonnect32853_V1(UnicodeString param1, UnicodeString param2)	connect	Transport	task_0	Informational		
PowerShellCore	32854	1	task_0Disconnect32854_V1(UnicodeString param1, UnicodeString param2, UnicodeString param3)	Disconnect	Transport	task_0	Informational		
PowerShellCore	32855	1	task_0Open(async)32855_V1(UnicodeString param1, UnicodeString param2, UnicodeString param3)	Open(async)	Transport	task_0	Informational		
PowerShellCore	32856	1	task_0Open(async)32856_V1(UnicodeString param1, UnicodeString param2, UnicodeString param3)	Open(async)	Transport	task_0	Informational		
PowerShellCore	32857	1	task_0Disconnect32857_V1(UnicodeString param1, UnicodeString param2, UnicodeString param3)	Disconnect	Transport	task_0	Informational		
PowerShellCore	32865	1	task_0ONNECTonnect32865_V1(UnicodeString param1, UnicodeString param2)	connect	Transport	task_0	Informational		
PowerShellCore	32866	1	task_0ONNECTonnect32866_V1(UnicodeString param1, UnicodeString param2)	connect	Transport	task_0	Informational		
PowerShellCore	32867	1	task_0Receive(Async)32867_V1(Int64 ObjectId, Int64 FragmentId, Int32 sFlag, Int32 eFlag, UInt32 FragmentLength, UnicodeString FragmentPayload)	Receive(Async)	Transport	task_0	Verbose		
PowerShellCore	32868	1	task_0Send(Async)32868_V1(Int64 ObjectId, Int64 FragmentId, Int32 sFlag, Int32 eFlag, UInt32 FragmentLength, UnicodeString FragmentPayload)	Send(Async)	Transport	task_0	Verbose		
PowerShellCore	32869	1	task_0Shuttingdown_V1()	Shuttingdown	Transport	task_0	Verbose		
PowerShellCore	40961	1	PowerShellConsoleStartupStart_V1()	Start		PowerShellConsoleStartup	Informational		
PowerShellCore	40962	1	PowerShellConsoleStartupStop_V1()	Stop		PowerShellConsoleStartup	Informational		
PowerShellCore	45057	1	NoneTobeusedwhenanexceptionisraised45057_V1(UnicodeString Message, UnicodeString Category, UnicodeString Reason, UnicodeString TargetName, UnicodeString FullyQualifiedErrorId, UnicodeString ExceptionMessage, UnicodeString ExceptionStackTrace, UnicodeString ExceptionInnerException)	Tobeusedwhenanexceptionisraised		None	Error		
PowerShellCore	45058	1	NoneTobeusedwhenanexceptionisraised45058_V1(UnicodeString param1, UnicodeString param2, UnicodeString param3)	Tobeusedwhenanexceptionisraised		None	Error		
PowerShellCore	45059	1	NoneTobeusedwhenoperationisjustexecutingamethod45059_V1()	Tobeusedwhenoperationisjustexecutingamethod		None	Informational		
PowerShellCore	45060	1	NoneTobeusedwhenoperationisjustexecutingamethod45060_V1(UnicodeString Id, UnicodeString InstanceId, UnicodeString Name, UnicodeString Location, UnicodeString State, UnicodeString Command)	Tobeusedwhenoperationisjustexecutingamethod		None	Informational		
PowerShellCore	45061	1	None45061_V1(UnicodeString param1)			None	Informational		
PowerShellCore	45062	1	NoneTobeusedwhenoperationisjustexecutingamethod45062_V1(UnicodeString uri, UnicodeString shell, UnicodeString userName, UnicodeString opentimeout, UnicodeString idletimeout, UnicodeString canceltimeout, UInt32 auth, UnicodeString thumbPrint, UnicodeString redircount, UnicodeString recvdDataSize, UnicodeString recvdObjSize)	Tobeusedwhenoperationisjustexecutingamethod		None	Informational		
PowerShellCore	45063	1	WorkflowHostingTobeusedwhenoperationisjustexecutingamethod_V1(UnicodeString endpointName, UnicodeString user, UnicodeString hostingMode, UnicodeString protocol, UnicodeString configuration)	Tobeusedwhenoperationisjustexecutingamethod	PSWorkflow	WorkflowHosting	Verbose		
